user_id,trip_id
conductor_4101,1094_09_30
conductor_4102,1094_09_40
conductor_4103,1094_09_50
conductor_4104,1094_10_00
conductor_4105,1094_10_10
conductor_4106,1094_10_20
conductor_4107,1094_10_30
conductor_4108,1094_10_40
conductor_4109,1094_10_50
conductor_4110,1094_11_00
conductor_4111,1094_11_10
conductor_4112,1094_11_20
conductor_4113,1094_11_30
conductor_4114,1094_11_40
conductor_4115,1094_11_50
conductor_4116,1094_12_00
conductor_4117,1094_12_10
conductor_4118,1094_12_20
conductor_4119,1094_12_30
conductor_4120,1094_12_40
conductor_4121,1094_12_50
conductor_4122,1094_13_00
conductor_4123,1094_13_10
conductor_4124,1094_13_20
conductor_4125,1094_13_30
conductor_4126,1094_13_40
conductor_4127,1094_13_50
conductor_4128,1094_14_00
conductor_4129,1094_14_10
conductor_4130,1094_14_20
conductor_4131,1094_14_30
conductor_4132,1094_14_40
conductor_4133,1094_14_50
conductor_4134,1094_15_00
conductor_4135,1094_15_10
conductor_4136,1094_15_20
conductor_4137,1094_15_30
conductor_4138,1094_15_40
conductor_4139,1094_15_50
conductor_4140,1094_16_00
conductor_4141,1094_16_10
conductor_4142,1094_16_20
conductor_4143,1094_16_30
conductor_4144,1094_16_40
conductor_4145,1094_16_50
conductor_4146,1094_17_00
conductor_4147,1094_17_10
conductor_4148,1094_17_20
conductor_4149,1094_17_30
conductor_4150,1094_17_40
conductor_4151,1094_17_50
conductor_4152,1094_18_00
conductor_4153,1094_18_10
conductor_4154,1094_18_20
conductor_4155,1094_18_30
conductor_4156,1094_18_50
conductor_4157,1094_19_00
conductor_4158,1094_19_10
conductor_4159,1094_19_20
conductor_4160,1094_19_30
conductor_4161,1094_19_40
conductor_4162,1094_19_50
conductor_4163,1094_20_00
conductor_4164,1094_20_10
conductor_4165,1094_20_20
conductor_4166,1094_20_30
conductor_4167,1094_20_40
conductor_4168,1094_21_00
conductor_4169,1094_21_10
conductor_4170,1094_21_20
conductor_4171,1094_21_40
conductor_4172,1094_21_50
conductor_4173,1095_09_30
conductor_4174,1095_10_00
conductor_4175,1095_10_30
conductor_4176,1095_12_50
conductor_4177,1095_18_50
conductor_4178,1095_19_10
conductor_4179,1095_20_20
conductor_4180,1096_06_00
conductor_4181,1096_06_10
conductor_4182,1096_06_20
conductor_4183,1096_06_30
conductor_4184,1096_06_40
conductor_4185,1096_06_50
conductor_4186,1096_07_00
conductor_4187,1096_07_10
conductor_4188,1096_07_20
conductor_4189,1096_07_30
conductor_4190,1096_07_40
conductor_4191,1096_07_50
conductor_4192,1096_08_10
conductor_4193,1096_08_20
conductor_4194,1096_08_30
conductor_4195,1096_08_40
conductor_4196,1096_08_50
conductor_4197,1096_09_00
conductor_4198,1096_09_10
conductor_4199,1096_09_20
conductor_4200,1096_09_30
conductor_4201,1096_09_40
conductor_4202,1096_09_50
conductor_4203,1096_10_10
conductor_4204,1096_10_20
conductor_4205,1096_10_30
conductor_4206,1096_10_50
conductor_4207,1096_11_00
conductor_4208,1096_11_10
conductor_4209,1096_11_20
conductor_4210,1096_11_30
conductor_4211,1096_11_40
conductor_4212,1096_11_50
conductor_4213,1096_12_00
conductor_4214,1096_12_10
conductor_4215,1096_12_20
conductor_4216,1096_12_30
conductor_4217,1096_12_40
conductor_4218,1096_12_50
conductor_4219,1096_13_00
conductor_4220,1096_13_10
conductor_4221,1096_13_20
conductor_4222,1096_13_30
conductor_4223,1096_13_40
conductor_4224,1096_13_50
conductor_4225,1096_14_00
conductor_4226,1096_14_10
conductor_4227,1096_14_20
conductor_4228,1096_14_30
conductor_4229,1096_14_40
conductor_4230,1096_14_50
conductor_4231,1096_15_00
conductor_4232,1096_15_10
conductor_4233,1096_15_20
conductor_4234,1096_15_30
conductor_4235,1096_15_40
conductor_4236,1096_15_50
conductor_4237,1096_16_00
conductor_4238,1096_16_10
conductor_4239,1096_16_20
conductor_4240,1096_16_30
conductor_4241,1096_16_40
conductor_4242,1096_16_50
conductor_4243,1096_17_00
conductor_4244,1096_17_10
conductor_4245,1096_17_20
conductor_4246,1096_17_30
conductor_4247,1096_17_40
conductor_4248,1096_17_50
conductor_4249,1096_18_00
conductor_4250,1096_18_10
conductor_4251,1096_18_20
conductor_4252,1096_18_30
conductor_4253,1096_18_40
conductor_4254,1096_18_50
conductor_4255,1096_19_20
conductor_4256,1096_19_30
conductor_4257,1096_19_40
conductor_4258,1096_19_50
conductor_4259,1096_20_10
conductor_4260,1098_06_00
conductor_4261,1098_06_50
conductor_4262,1098_07_00
conductor_4263,1098_08_00
conductor_4264,1098_08_10
conductor_4265,1098_08_50
conductor_4266,1099_19_40
conductor_4267,1099_19_50
conductor_4268,1099_20_10
conductor_4269,1099_20_30
conductor_4270,1099_20_40
conductor_4271,1099_20_50
conductor_4272,1099_21_00
conductor_4273,1099_21_20
conductor_4274,109_07_00
conductor_4275,109_07_10
conductor_4276,109_07_30
conductor_4277,109_07_40
conductor_4278,109_08_00
conductor_4279,109_08_40
conductor_4280,109_08_50
conductor_4281,109_09_00
conductor_4282,109_09_30
conductor_4283,109_09_40
conductor_4284,109_10_00
conductor_4285,109_10_30
conductor_4286,109_10_40
conductor_4287,109_10_50
conductor_4288,109_11_00
conductor_4289,109_11_20
conductor_4290,109_11_30
conductor_4291,109_11_40
conductor_4292,109_11_50
conductor_4293,109_12_00
conductor_4294,109_12_40
conductor_4295,109_12_50
conductor_4296,109_13_00
conductor_4297,109_13_20
conductor_4298,109_13_30
conductor_4299,109_13_40
conductor_4300,109_14_30
conductor_4301,109_14_40
conductor_4302,109_14_50
conductor_4303,109_15_00
conductor_4304,109_15_20
conductor_4305,109_15_30
conductor_4306,109_15_40
conductor_4307,109_16_00
conductor_4308,109_16_10
conductor_4309,109_16_20
conductor_4310,109_16_40
conductor_4311,109_16_50
conductor_4312,109_17_10
conductor_4313,109_17_20
conductor_4314,109_17_30
conductor_4315,109_18_00
conductor_4316,109_18_10
conductor_4317,109_18_50
conductor_4318,109_19_00
conductor_4319,109_19_10
conductor_4320,109_19_20
conductor_4321,109_19_30
conductor_4322,109_19_40
conductor_4323,109_19_50
conductor_4324,109_20_00
conductor_4325,109_20_10
conductor_4326,109_20_20
conductor_4327,109_20_30
conductor_4328,109_20_50
conductor_4329,109_21_10
conductor_4330,109_21_20
conductor_4331,109_21_40
conductor_4332,10_06_00
conductor_4333,10_06_10
conductor_4334,10_06_20
conductor_4335,10_06_30
conductor_4336,10_06_40
conductor_4337,10_07_10
conductor_4338,10_07_20
conductor_4339,10_07_30
conductor_4340,10_07_40
conductor_4341,10_08_00
conductor_4342,10_08_10
conductor_4343,10_08_40
conductor_4344,10_09_00
conductor_4345,10_09_10
conductor_4346,10_09_20
conductor_4347,10_09_30
conductor_4348,10_10_30
conductor_4349,10_10_40
conductor_4350,10_10_50
conductor_4351,10_11_00
conductor_4352,10_11_10
conductor_4353,10_11_20
conductor_4354,10_11_30
conductor_4355,10_11_40
conductor_4356,10_11_50
conductor_4357,10_12_00
conductor_4358,10_12_10
conductor_4359,10_13_10
conductor_4360,10_13_40
conductor_4361,10_13_50
conductor_4362,10_14_00
conductor_4363,10_14_10
conductor_4364,10_14_30
conductor_4365,10_14_40
conductor_4366,10_14_50
conductor_4367,10_15_00
conductor_4368,10_15_10
conductor_4369,10_15_20
conductor_4370,10_15_30
conductor_4371,10_15_50
conductor_4372,10_16_20
conductor_4373,10_16_30
conductor_4374,10_17_10
conductor_4375,10_17_20
conductor_4376,10_17_50
conductor_4377,10_18_00
conductor_4378,10_18_40
conductor_4379,10_18_50
conductor_4380,10_19_00
conductor_4381,10_19_10
conductor_4382,10_19_20
conductor_4383,10_19_30
conductor_4384,10_19_50
conductor_4385,10_20_00
conductor_4386,10_20_20
conductor_4387,10_20_30
conductor_4388,10_20_40
conductor_4389,10_20_50
conductor_4390,10_21_00
conductor_4391,10_21_10
conductor_4392,10_21_20
conductor_4393,1100_06_20
conductor_4394,1100_07_00
conductor_4395,1100_07_10
conductor_4396,1100_07_40
conductor_4397,1100_07_50
conductor_4398,1100_08_00
conductor_4399,1100_08_10
conductor_4400,1100_08_20
conductor_4401,1100_09_40
conductor_4402,1100_10_10
conductor_4403,1100_10_20
conductor_4404,1100_10_50
conductor_4405,1100_11_00
conductor_4406,1100_11_20
conductor_4407,1100_11_30
conductor_4408,1100_11_50
conductor_4409,1100_12_00
conductor_4410,1100_12_10
conductor_4411,1100_14_30
conductor_4412,1100_14_40
conductor_4413,1100_14_50
conductor_4414,1100_15_20
conductor_4415,1100_16_00
conductor_4416,1100_16_20
conductor_4417,1100_17_50
conductor_4418,1100_18_20
conductor_4419,1100_18_30
conductor_4420,1100_18_40
conductor_4421,1100_18_50
conductor_4422,1100_19_20
conductor_4423,1100_19_30
conductor_4424,1100_20_00
conductor_4425,1100_20_10
conductor_4426,1100_20_20
conductor_4427,1100_20_30
conductor_4428,1100_20_40
conductor_4429,1100_20_50
conductor_4430,1101_08_00
conductor_4431,1101_08_10
conductor_4432,1101_09_10
conductor_4433,1101_09_30
conductor_4434,1101_09_40
conductor_4435,1101_10_30
conductor_4436,1101_10_50
conductor_4437,1101_11_00
conductor_4438,1101_11_10
conductor_4439,1101_11_20
conductor_4440,1101_11_30
conductor_4441,1101_12_50
conductor_4442,1101_14_00
conductor_4443,1101_15_50
conductor_4444,1101_16_00
conductor_4445,1101_16_10
conductor_4446,1101_16_20
conductor_4447,1101_16_30
conductor_4448,1101_17_00
conductor_4449,1101_17_10
conductor_4450,1101_17_50
conductor_4451,1101_18_00
conductor_4452,1101_18_20
conductor_4453,1101_18_30
conductor_4454,1101_18_40
conductor_4455,1101_18_50
conductor_4456,1101_19_10
conductor_4457,1101_19_50
conductor_4458,1101_20_10
conductor_4459,1101_20_20
conductor_4460,1101_20_30
conductor_4461,1101_20_40
conductor_4462,1101_20_50
conductor_4463,1102_17_00
conductor_4464,1102_17_10
conductor_4465,1102_17_40
conductor_4466,1102_18_00
conductor_4467,1102_18_30
conductor_4468,1102_18_40
conductor_4469,1102_19_00
conductor_4470,1102_19_10
conductor_4471,1102_19_20
conductor_4472,1102_19_30
conductor_4473,1102_19_40
conductor_4474,1102_19_50
conductor_4475,1102_20_00
conductor_4476,1102_20_10
conductor_4477,1102_20_20
conductor_4478,1102_20_30
conductor_4479,1102_20_40
conductor_4480,1102_20_50
conductor_4481,1102_21_00
conductor_4482,1102_21_10
conductor_4483,1102_21_20
conductor_4484,1102_21_30
conductor_4485,1102_21_40
conductor_4486,1102_21_50
conductor_4487,1104_10_20
conductor_4488,1104_10_40
conductor_4489,1104_11_20
conductor_4490,1104_11_30
conductor_4491,1104_11_40
conductor_4492,1104_11_50
conductor_4493,1104_12_00
conductor_4494,1104_12_10
conductor_4495,1104_12_20
conductor_4496,1104_12_30
conductor_4497,1104_12_40
conductor_4498,1104_12_50
conductor_4499,1104_13_00
conductor_4500,1104_13_10
conductor_4501,1104_13_20
conductor_4502,1104_13_30
conductor_4503,1104_13_40
conductor_4504,1104_13_50
conductor_4505,1104_14_00
conductor_4506,1104_14_10
conductor_4507,1104_14_20
conductor_4508,1104_14_30
conductor_4509,1104_14_40
conductor_4510,1104_14_50
conductor_4511,1104_15_00
conductor_4512,1104_15_10
conductor_4513,1104_15_20
conductor_4514,1104_15_30
conductor_4515,1104_15_40
conductor_4516,1104_15_50
conductor_4517,1104_16_00
conductor_4518,1104_16_10
conductor_4519,1104_16_40
conductor_4520,1105_06_00
conductor_4521,1105_06_10
conductor_4522,1105_06_20
conductor_4523,1105_06_30
conductor_4524,1105_06_40
conductor_4525,1105_06_50
conductor_4526,1105_07_00
conductor_4527,1105_07_10
conductor_4528,1105_07_20
conductor_4529,1105_07_30
conductor_4530,1105_07_40
conductor_4531,1105_07_50
conductor_4532,1105_08_00
conductor_4533,1105_08_10
conductor_4534,1105_08_20
conductor_4535,1105_08_30
conductor_4536,1105_08_40
conductor_4537,1105_08_50
conductor_4538,1105_09_00
conductor_4539,1105_09_10
conductor_4540,1105_09_20
conductor_4541,1105_09_30
conductor_4542,1105_09_40
conductor_4543,1105_09_50
conductor_4544,1105_10_00
conductor_4545,1105_10_10
conductor_4546,1105_10_20
conductor_4547,1105_10_30
conductor_4548,1105_10_40
conductor_4549,1105_10_50
conductor_4550,1105_11_00
conductor_4551,1105_11_10
conductor_4552,1105_11_20
conductor_4553,1105_11_30
conductor_4554,1105_11_40
conductor_4555,1105_11_50
conductor_4556,1105_12_00
conductor_4557,1105_12_10
conductor_4558,1105_12_20
conductor_4559,1105_12_30
conductor_4560,1105_12_40
conductor_4561,1105_12_50
conductor_4562,1105_13_00
conductor_4563,1105_13_10
conductor_4564,1105_13_20
conductor_4565,1105_13_30
conductor_4566,1105_13_40
conductor_4567,1105_13_50
conductor_4568,1105_14_00
conductor_4569,1105_14_10
conductor_4570,1105_14_20
conductor_4571,1105_14_30
conductor_4572,1105_14_40
conductor_4573,1105_14_50
conductor_4574,1105_15_00
conductor_4575,1105_15_10
conductor_4576,1105_15_20
conductor_4577,1105_15_30
conductor_4578,1105_15_40
conductor_4579,1105_15_50
conductor_4580,1105_16_00
conductor_4581,1105_16_10
conductor_4582,1105_16_20
conductor_4583,1105_16_30
conductor_4584,1105_16_40
conductor_4585,1105_16_50
conductor_4586,1105_17_00
conductor_4587,1105_17_10
conductor_4588,1105_17_20
conductor_4589,1105_17_30
conductor_4590,1105_17_40
conductor_4591,1105_17_50
conductor_4592,1105_18_00
conductor_4593,1105_18_10
conductor_4594,1105_18_20
conductor_4595,1105_18_30
conductor_4596,1105_18_40
conductor_4597,1105_18_50
conductor_4598,1105_19_00
conductor_4599,1105_19_10
conductor_4600,1105_19_20
conductor_4601,1105_19_30
conductor_4602,1105_19_40
conductor_4603,1105_19_50
conductor_4604,1105_20_00
conductor_4605,1105_20_10
conductor_4606,1105_20_20
conductor_4607,1105_20_30
conductor_4608,1105_20_40
conductor_4609,1105_20_50
conductor_4610,1105_21_00
conductor_4611,1105_21_10
conductor_4612,1105_21_20
conductor_4613,1105_21_30
conductor_4614,1105_21_40
conductor_4615,1105_21_50
conductor_4616,1106_09_20
conductor_4617,1106_10_20
conductor_4618,1106_10_40
conductor_4619,1106_10_50
conductor_4620,1106_11_00
conductor_4621,1106_11_10
conductor_4622,1106_11_20
conductor_4623,1106_11_30
conductor_4624,1106_11_40
conductor_4625,1106_11_50
conductor_4626,1106_12_00
conductor_4627,1106_12_10
conductor_4628,1106_12_20
conductor_4629,1106_12_30
conductor_4630,1106_12_40
conductor_4631,1106_12_50
conductor_4632,1106_13_00
conductor_4633,1106_13_10
conductor_4634,1106_13_20
conductor_4635,1106_13_30
conductor_4636,1106_13_40
conductor_4637,1106_13_50
conductor_4638,1106_14_00
conductor_4639,1106_14_10
conductor_4640,1106_14_20
conductor_4641,1106_14_30
conductor_4642,1106_14_40
conductor_4643,1106_14_50
conductor_4644,1106_15_00
conductor_4645,1106_15_10
conductor_4646,1106_15_20
conductor_4647,1106_16_00
conductor_4648,1106_16_20
conductor_4649,1106_17_00
conductor_4650,1107_09_00
conductor_4651,1107_17_40
conductor_4652,1107_17_50
conductor_4653,1107_18_00
conductor_4654,1107_18_10
conductor_4655,1107_18_30
conductor_4656,1107_18_40
conductor_4657,1107_18_50
conductor_4658,1107_19_00
conductor_4659,1107_19_20
conductor_4660,1107_19_30
conductor_4661,1107_19_40
conductor_4662,1107_19_50
conductor_4663,1107_20_00
conductor_4664,1107_20_10
conductor_4665,1107_20_20
conductor_4666,1107_20_30
conductor_4667,1107_20_40
conductor_4668,1107_20_50
conductor_4669,1107_21_00
conductor_4670,1107_21_10
conductor_4671,1107_21_20
conductor_4672,1107_21_30
conductor_4673,1107_21_40
conductor_4674,1107_21_50
conductor_4675,1109_20_40
conductor_4676,1109_20_50
conductor_4677,1109_21_00
conductor_4678,1109_21_10
conductor_4679,1109_21_20
conductor_4680,1109_21_30
conductor_4681,1109_21_40
conductor_4682,1109_21_50
conductor_4683,110_06_00
conductor_4684,110_06_10
conductor_4685,110_06_30
conductor_4686,110_06_40
conductor_4687,110_06_50
conductor_4688,110_07_00
conductor_4689,110_07_30
conductor_4690,110_07_40
conductor_4691,110_08_00
conductor_4692,110_08_10
conductor_4693,110_08_20
conductor_4694,110_08_40
conductor_4695,1110_07_30
conductor_4696,1110_08_10
conductor_4697,1110_09_00
conductor_4698,1110_09_30
conductor_4699,1110_09_40
conductor_4700,1110_10_20
conductor_4701,1110_10_30
conductor_4702,1110_11_00
conductor_4703,1110_11_30
conductor_4704,1110_11_40
conductor_4705,1110_11_50
conductor_4706,1110_12_00
conductor_4707,1110_12_10
conductor_4708,1110_12_20
conductor_4709,1110_12_30
conductor_4710,1110_12_40
conductor_4711,1110_12_50
conductor_4712,1110_13_00
conductor_4713,1110_13_10
conductor_4714,1110_13_20
conductor_4715,1110_13_30
conductor_4716,1110_13_40
conductor_4717,1110_13_50
conductor_4718,1110_14_00
conductor_4719,1110_14_10
conductor_4720,1110_14_20
conductor_4721,1110_14_30
conductor_4722,1110_14_40
conductor_4723,1110_14_50
conductor_4724,1110_15_00
conductor_4725,1110_15_10
conductor_4726,1110_15_20
conductor_4727,1110_15_30
conductor_4728,1110_15_40
conductor_4729,1110_15_50
conductor_4730,1110_16_00
conductor_4731,1110_16_10
conductor_4732,1110_16_20
conductor_4733,1110_16_30
conductor_4734,1110_16_40
conductor_4735,1110_17_10
conductor_4736,1110_17_20
conductor_4737,1110_17_50
conductor_4738,1110_18_00
conductor_4739,1110_18_20
conductor_4740,1110_18_40
conductor_4741,1110_19_00
conductor_4742,1110_19_10
conductor_4743,1110_19_20
conductor_4744,1110_19_30
conductor_4745,1110_19_50
conductor_4746,1111_06_00
conductor_4747,1111_06_10
conductor_4748,1111_06_20
conductor_4749,1111_06_30
conductor_4750,1111_06_40
conductor_4751,1111_06_50
conductor_4752,1111_07_00
conductor_4753,1111_07_10
conductor_4754,1111_07_20
conductor_4755,1111_07_30
conductor_4756,1111_07_40
conductor_4757,1111_07_50
conductor_4758,1111_08_00
conductor_4759,1111_08_10
conductor_4760,1111_08_20
conductor_4761,1111_08_30
conductor_4762,1111_08_40
conductor_4763,1111_08_50
conductor_4764,1111_09_00
conductor_4765,1111_09_10
conductor_4766,1111_09_20
conductor_4767,1111_09_30
conductor_4768,1111_09_40
conductor_4769,1111_09_50
conductor_4770,1111_10_00
conductor_4771,1111_10_10
conductor_4772,1111_10_20
